MySQL Shell 8.0.32

Copyright (c) 2016, 2023, Oracle and/or its affiliates.
Oracle is a registered trademark of Oracle Corporation and/or its affiliates.
Other names may be trademarks of their respective owners.

Type '\help' or '\?' for help; '\quit' to exit.
 MySQL  JS > \sql
Switching to SQL mode... Commands end with ;
 MySQL  SQL > \connect --mc root@localhost
Creating a Classic session to 'root@localhost'
Please provide the password for 'root@localhost': *************
Save password for 'root@localhost'? [Y]es/[N]o/Ne[v]er (default No): N
Fetching global names for auto-completion... Press ^C to stop.
Your MySQL connection id is 10
Server version: 8.0.32 MySQL Community Server - GPL
No default schema selected; type \use <schema> to set one.
 MySQL  localhost:3306 ssl  SQL > show databases;
+--------------------+
| Database           |
+--------------------+
| agencia            |
| ejemplo            |
| ejemplotdcs        |
| evaluacion_1       |
| information_schema |
| mysql              |
| ordenes_compra     |
| performance_schema |
| recursos_humanos   |
| sakila             |
| sys                |
| tarjetas_credito   |
| world              |
+--------------------+
13 rows in set (0.0018 sec)
 MySQL  localhost:3306 ssl  SQL > \use tarjetas_credito
Default schema set to `tarjetas_credito`.
Fetching global names, object names from `tarjetas_credito` for auto-completion... Press ^C to stop.
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL >  show tables;
+----------------------------+
| Tables_in_tarjetas_credito |
+----------------------------+
| bancos                     |
| clientes                   |
| tarjetas                   |
+----------------------------+
3 rows in set (0.0026 sec)
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > LOAD DATA INFILE 'C:\\ProgramData\\MySQL\\MySQL Server 8.0\\Uploads\\clientes.csv'
                                                 -> INTO TABLE Clientes
                                                 -> FIELDS TERMINATED BY ','
                                                 -> ENCLOSED BY '"'
                                                 -> LINES TERMINATED BY '\r\n'
                                                 -> IGNORE 1 LINES
                                                 -> (nombre_cliente);
Query OK, 5000 rows affected (0.1332 sec)

Records: 5000  Deleted: 0  Skipped: 0  Warnings: 0
 MySQL  localhost:3306 ssl  tarjetas_credito  SQL > SELECT *
                                                 -> FROM Clientes
                                                 -> ;
+------------+--------------------------+
| cliente_id | nombre_cliente           |
|        732 | Catherine Z Harris       |
|        733 | Catheryn Cain            |
|        734 | Cathie L Cavazos         |
|        735 | Cathy F Rinehart         |
|        736 | Cathy Fields             |
|        737 | Cathy N Buck             |
|        738 | Cathy R Mireles          |
|        739 | Cathy Schultz            |
|        740 | Cathy U Guthrie          |
|        741 | Cathy Walsh              |
|        742 | Cecil Cate               |
|        743 | Cecil Spaulding          |
|        744 | Cecile Hollins           |
|        745 | Cecile J Hermann         |
|        746 | Cedric S Bailey          |
|        747 | Cedric U Jaynes          |
|        748 | Cedrick Z Ladd           |
|        749 | Celeste Tribble          |
|        750 | Celestine N Coggins      |
|        751 | Celia W Salyer           |
|        752 | Celina B Willie          |
|        753 | Cesar Grey               |
|        754 | Chad H Salazar           |
|        755 | Chad Jordan              |
|        756 | Chad K Haney             |
|        757 | Chad O Shannon           |
|        758 | Chad T Arnold            |
|        759 | Chad X Evans             |
|        760 | Chad X Park              |
|        761 | Chan V Manzo             |
|        762 | Chance G Lamar           |
|        763 | Chandra O Hein           |
|        764 | Chanell R Downes         |
|        765 | Chang Barden             |
|        766 | Chang V Kiser            |
|        767 | Charise A Trujillo       |
|        768 | Charita R Cornwell       |
|        769 | Charita Y Martinez       |
|        770 | Charlena Dotson          |
|        771 | Charlena M Moses         |
|        772 | Charles A Oneal          |
|        773 | Charles A Toth           |
|        774 | Charles Bernier          |
|        775 | Charles Hansen           |
|        776 | Charles R Alonzo         |
|        777 | Charles S Guerra         |
|        778 | Charles T Coleman        |
|        779 | Charles V Miller         |
|        780 | Charley G Cardoza        |
|        781 | Charley Honeycutt        |
|        782 | Charley O Fortin         |
|        783 | Charlie A Aguilar        |
|        784 | Charlie D Crowder        |
|        785 | Charlie D Howe           |
|        786 | Charlie G Jackson        |
|        787 | Charlie Petersen         |
|        788 | Charlie Powell           |
|        789 | Charlie Woodward         |
|        790 | Charlotte E Sykes        |
|        791 | Charlotte F Sykes        |
|        792 | Charlotte S Knapp        |
|        793 | Charlotte U Stine        |
|        794 | Charlotte X Mcmillan     |
|        795 | Charlsie Z Battaglia     |
|        796 | Charmain P Anaya         |
|        797 | Charmaine X Stewart      |
|        798 | Chas Barron              |
|        799 | Chas D Bliss             |
|        800 | Chas P Cavanaugh         |
|        801 | Chase U Hume             |
|        802 | Chasidy P Tindall        |
|        803 | Chauncey A Lombardo      |
|        804 | Chauncey C Neeley        |
|        805 | Chauncey Harden          |
|        806 | Chelsea U Riggins        |
|        807 | Chelsea Z Wingfield      |
|        808 | Cher B Furr              |
|        809 | Cher Y Mize              |
|        810 | Cherelle C Regalado      |
|        811 | Cherish X Appleton       |
|        812 | Cherri N Hough           |
|        813 | Cherrie B Lumpkin        |
|        814 | Cherrie L Lundberg       |
|        815 | Cherry Z Tackett         |
|        816 | Chery Monroe             |
|        817 | Cheryl A Warner          |
|        818 | Cheryl East              |
|        819 | Cheryl H Abbott          |
|        820 | Cheryl K Erickson        |
|        821 | Cheryl Leone             |
|        822 | Cheryl Rowe              |
|        823 | Cheryl Rutledge          |
|        824 | Cheryl W Clay            |
|        825 | Chester A Williford      |
|        826 | Chester Q Tyler          |
|        827 | Cheyenne H Dorris        |
|        828 | Chi B Clemons            |
|        829 | Chloe Y Levin            |
|        830 | Chong Oldham             |
|        831 | Chong Q Hayward          |
|        832 | Chris F Freeman          |
|        833 | Chris K Lowe             |
|        834 | Chris O Shaw             |
|        835 | Chris O Vincent          |
|        836 | Chris Q Kerr             |
|        837 | Chris R Medina           |
|        838 | Chris Rice               |
|        839 | Chris Salazar            |
|        840 | Chris Whitney            |
|        841 | Chris Z Spears           |
|        842 | Christal D Hatch         |
|        843 | Christena K Canada       |
|        844 | Christene Z Ralph        |
|        845 | Christia A Hetrick       |
|        846 | Christiana M Hershberger |
|        847 | Christin Casper          |
|        848 | Christina A Bauer        |
|        849 | Christina G Hopkins      |
|        850 | Christina Gray           |
|        851 | Christina W Miles        |
|        852 | Christina W Pace         |
|        853 | Christina Z Payne        |
|        854 | Christine A Kim          |
|        855 | Christine B Romero       |
|        856 | Christine I Lewis        |
|        857 | Christine J Wood         |
|        858 | Christine O Savage       |
|        859 | Christine P Taylor       |
|        860 | Christine Q Wilkins      |
|        861 | Christinia T Matthews    |
|        862 | Christopher Booth        |
|        863 | Christopher E Dunn       |
|        864 | Christopher E Everett    |
|        865 | Christopher E Newman     |
|        866 | Christopher T Mccarthy   |
|        867 | Christopher Walker       |
|        868 | Chrystal Atwell          |
|        869 | Chrystal X Cantwell      |
|        870 | Chuck H Fincher          |
|        871 | Cicely Hutton            |
|        872 | Cindi S Christman        |
|        873 | Cindy Carpenter          |
|        874 | Cindy D Ortiz            |
|        875 | Cindy P Stanley          |
|        876 | Cindy Phillips           |
|        877 | Cindy V Waller           |
|        878 | Clair B Geiger           |
|        879 | Clara A Logan            |
|        880 | Clara Blackburn          |
|        881 | Clara C Parrish          |
|        882 | Clara Cummings           |
|        883 | Clara E Bray             |
|        884 | Clara E Talley           |
|        885 | Clara Green              |
|        886 | Clara M Ratcliff         |
|        887 | Clara T Diaz             |
|        888 | Clara U Oneal            |
|        889 | Clara X Galloway         |
|        890 | Clara Z Pearson          |
|        891 | Clare U Boland           |
|        892 | Clarence Chaney          |
|        893 | Clarence D Deleon        |
|        894 | Clarence Marks           |
|        895 | Clarence R Rutledge      |
|        896 | Clarence S Moran         |
|        897 | Clarence U Cruz          |
|        898 | Clarence Z Coffey        |
|        899 | Clarice D Mast           |
|        900 | Clarice R Beers          |
|        901 | Clarinda T Doolittle     |
|        902 | Claris Greene            |
|        903 | Clark B Swann            |
|        904 | Classie F Spicer         |
|        905 | Classie S Ledesma        |
|        906 | Claud K Arrington        |
|        907 | Claude Cecil             |
|        908 | Claudette X Healey       |
|        909 | Claudia E Keeling        |
|        910 | Claudia Mccracken        |
|        911 | Claudia Z Thao           |
|        912 | Claudio Paxton           |
|        913 | Clemencia K Gower        |
|        914 | Clementine Kerr          |
|        915 | Clemmie O Harry          |
|        916 | Cletus S Friday          |
|        917 | Cleveland C Law          |
|        918 | Cleveland I Briscoe      |
|        919 | Cleveland V Hazel        |
|        920 | Cliff Munger             |
|        921 | Cliff Q Carroll          |
|        922 | Clifford A Singleton     |
|        923 | Clifford Acosta          |
|        924 | Clifford Branch          |
|        925 | Clifford Chaney          |
|        926 | Clifford Chase           |
|        927 | Clifford F Beasley       |
|        928 | Clifford G Blair         |
|        929 | Clifford G Carrillo      |
|        930 | Clifford Hood            |
|        931 | Clifford L Hickman       |
|        932 | Clifford M Abbott        |
|        933 | Clifford Romero          |
|        934 | Clifford Z Norton        |
|        935 | Clifton O Kong           |
|        936 | Clinton P Peters         |
|        937 | Clinton Q Gaskins        |
|        938 | Clotilde Downing         |
|        939 | Clyde P Delgado          |
|        940 | Clyde Silva              |
|        941 | Cody D Gale              |
|        942 | Cody Parish              |
|        943 | Colby T Barela           |
|        944 | Coleman O Corbitt        |
|        945 | Colene Q Cochrane        |
|        946 | Colin L Halcomb          |
|        947 | Colin Leger              |
|        948 | Colin P Burkett          |
|        949 | Colin Samuels            |
|        950 | Collene Nestor           |
|        951 | Collin Stanford          |
|        952 | Colton Batiste           |
|        953 | Columbus Mulligan        |
|        954 | Concepcion R Mota        |
|        955 | Concepcion Scroggins     |
|        956 | Concetta John            |
|        957 | Concetta Lentz           |
|        958 | Concha J Bollinger       |
|        959 | Connie A Roman           |
|        960 | Connie R Malone          |
|        961 | Connie S Kirkland        |
|        962 | Connie X Stephenson      |
|        963 | Consuela N Krieger       |
|        964 | Corazon A Hidalgo        |
|        965 | Corey A Moore            |
|        966 | Corey Lowery             |
|        967 | Corey Stevenson          |
|        968 | Cornelius Harness        |
|        969 | Cornell Gilchrist        |
|        970 | Corrin Michel            |
|        971 | Cortez K Nix             |
|        972 | Cortez Q Bartholomew     |
|        973 | Cortez T Schwab          |
|        974 | Cortney Foust            |
|        975 | Cory A Beaudoin          |
|        976 | Courtney I Sandlin       |
|        977 | Craig A Gilliland        |
|        978 | Craig B Moran            |
|        979 | Craig H Herman           |
|        980 | Craig Ornelas            |
|        981 | Craig P Millard          |
|        982 | Craig Roach              |
|        983 | Craig Suarez             |
|        984 | Craig U Parsons          |
|        985 | Cristal N Carmona        |
|        986 | Cristobal G Bell         |
|        987 | Cristopher Copeland      |
|        988 | Cruz O Conger            |
|        989 | Crystal C Dotson         |
|        990 | Crystal Dotson           |
|        991 | Crystal P Stevenson      |
|        992 | Crystal T Schneider      |
|        993 | Crystal W Clark          |
|        994 | Curtis D Wooten          |
|        995 | Curtis E Ware            |
|        996 | Curtis Fitzpatrick       |
|        997 | Curtis Frye              |
|        998 | Curtis I Peterson        |
|        999 | Curtis Lombard           |
|       1000 | Curtis P Hendrickson     |
|       1001 | Curtis P Jacobs          |
|       1002 | Curtis P Wilcox          |
|       1003 | Curtis Y Gilman          |
|       1004 | Curtis Z Wagner          |
|       1005 | Cynthia Duncan           |
|       1006 | Cynthia J Singleton      |
|       1007 | Cynthia O Herman         |
|       1008 | Cynthia T Maldonado      |
|       1009 | Cynthia U Sweet          |
|       1010 | Cynthia V Romero         |
|       1011 | Cyril D Tamayo           |
|       1012 | Cyrstal Fried            |
|       1013 | Cyrstal U Lovejoy        |
|       1014 | Daine L Isom             |
|       1015 | Daisey I Foote           |
|       1016 | Daisy A Pelletier        |
|       1017 | Dale Chan                |
|       1018 | Dale M Kang              |
|       1019 | Dale N Conrad            |
|       1020 | Dale R Fitzpatrick       |
|       1021 | Dale Sims                |
|       1022 | Dale T Harper            |
|       1023 | Dale U Fisher            |
|       1024 | Dale X Warner            |
|       1025 | Dale Y Stephens          |
|       1026 | Dallas I Byrnes          |
|       1027 | Dallas O Herrin          |
|       1028 | Dallas X Solis           |
|       1029 | Damian Peace             |
|       1030 | Damian Rico              |
|       1031 | Damian Wilde             |
|       1032 | Damian Worth             |
|       1033 | Damion Shipley           |
|       1034 | Damon K Crider           |
|       1035 | Dan Beach                |
|       1036 | Dan Bernard              |
|       1037 | Dan M Gilliam            |
|       1038 | Dan N Baldwin            |
|       1039 | Dan W Kirkland           |
|       1040 | Dan Wiley                |
|       1041 | Dana Hays                |
|       1042 | Dana J Reilly            |
|       1043 | Dana O Cox               |
|       1044 | Dana P Peters            |
|       1045 | Dana R Potter            |
|       1046 | Dana W Peck              |
|       1047 | Dane W Lancaster         |
|       1048 | Dane Z Kish              |
|       1049 | Dani Ragan               |
|       1050 | Daniel C Carpenter       |
|       1051 | Daniel Shepherd          |
|       1052 | Daniel T Salas           |
|       1053 | Daniela Hawley           |
|       1054 | Daniele K Maxey          |
|       1055 | Danielle L Rodgers       |
|       1056 | Danielle T Bowman        |
|       1057 | Danika K Murillo         |
|       1058 | Danilo Hiller            |
|       1059 | Dannie Crenshaw          |
|       1060 | Dannie Martinson         |
|       1061 | Danny B Calderon         |
|       1062 | Danny C Ellison          |
|       1063 | Danny C Marsh            |
|       1064 | Danny Guerra             |
|       1065 | Danny K Hurst            |
|       1066 | Danny Mccullough         |
|       1067 | Danny Q Griffin          |
|       1068 | Danny Sharp              |
|       1069 | Dante M Bolt             |
|       1070 | Dante P Bohn             |
